Frequency (Hz)	Level (dB)
4060.546875	-56.193623
4061.523438	-55.178112
4062.500000	-55.398602
4063.476562	-55.584606
4064.453125	-55.440624
4065.429688	-54.757729
4066.406250	-55.470299
4067.382812	-55.838360
4068.359375	-55.631500
4069.335938	-56.390453
4070.312500	-55.399303
4071.289062	-55.047424
4072.265625	-56.539196
4073.242188	-56.147678
4074.218750	-56.322342
4075.195312	-55.788990
4076.171875	-55.877731
4077.148438	-55.539688
4078.125000	-55.618881
4079.101562	-56.612686
4080.078125	-57.122520
4081.054688	-56.415112
4082.031250	-57.597496
4083.007812	-56.794144
4083.984375	-57.956577
4084.960938	-56.737961
4085.937500	-57.537086
4086.914062	-57.719810
4087.890625	-58.050694
4088.867188	-58.209679
4089.843750	-57.266941
4090.820312	-57.602985
4091.796875	-57.104889
4092.773438	-57.430462
4093.750000	-56.988285
4094.726562	-58.300030
4095.703125	-57.985741
4096.679688	-56.524197
4097.656250	-57.429333
4098.632812	-57.678879
4099.609375	-58.519829
4100.585938	-57.042519
4101.562500	-58.665184
4102.539062	-59.711720
4103.515625	-58.977886
4104.492188	-57.395081
4105.468750	-57.706234
4106.445312	-58.194717
4107.421875	-58.741653
4108.398438	-58.638489
4109.375000	-60.284489
4110.351562	-59.190872
4111.328125	-58.419628
4112.304688	-58.544735
4113.281250	-59.126965
4114.257812	-60.188530
4115.234375	-58.139538
4116.210938	-58.183475
4117.187500	-59.133343
4118.164062	-58.449997
4119.140625	-58.106548
4120.117188	-57.708305
4121.093750	-57.931477
4122.070312	-58.227962
4123.046875	-59.827507
4124.023438	-59.927055
4125.000000	-58.927769
4125.976562	-58.921307
4126.953125	-59.817871
4127.929688	-58.649452
4128.906250	-59.652256
4129.882812	-60.048286
4130.859375	-58.963009
4131.835938	-57.319691
4132.812500	-59.833607
4133.789062	-60.529716
4134.765625	-59.439701
4135.742188	-59.350971
4136.718750	-59.006351
4137.695312	-59.223663
4138.671875	-58.508968
4139.648438	-58.702137
4140.625000	-59.431919
4141.601562	-60.057373
4142.578125	-60.373699
4143.554688	-58.820911
4144.531250	-59.058861
4145.507812	-59.381523
4146.484375	-60.092987
4147.460938	-61.401463
4148.437500	-60.051456
4149.414062	-60.727596
4150.390625	-60.012798
4151.367188	-59.469177
4152.343750	-61.085060
4153.320312	-60.385952
4154.296875	-59.918083
4155.273438	-60.403671
4156.250000	-59.975105
4157.226562	-60.113262
4158.203125	-59.300480
4159.179688	-60.009689
4160.156250	-60.373241
4161.132812	-60.119751
4162.109375	-61.673824
4163.085938	-60.325832
4164.062500	-60.778599
4165.039062	-60.410564
4166.015625	-59.555050
4166.992188	-60.604652
4167.968750	-58.103329
4168.945312	-59.585693
4169.921875	-60.435101
4170.898438	-58.928513
4171.875000	-59.297256
4172.851562	-60.258656
4173.828125	-60.020306
4174.804688	-60.017609
4175.781250	-60.012043
4176.757812	-60.229397
4177.734375	-59.571087
4178.710938	-59.504356
4179.687500	-59.379887
4180.664062	-58.123714
4181.640625	-59.932709
4182.617188	-59.530647
4183.593750	-59.289391
4184.570312	-59.277164
4185.546875	-60.864586
4186.523438	-59.197922
4187.500000	-60.006161
4188.476562	-60.181309
4189.453125	-60.384983
4190.429688	-58.914921
4191.406250	-59.588600
4192.382812	-59.901619
4193.359375	-59.274372
4194.335938	-58.518902
4195.312500	-60.205627
4196.289062	-59.289165
4197.265625	-59.492420
4198.242188	-60.254513
4199.218750	-58.171375
4200.195312	-58.409157
4201.171875	-59.551361
4202.148438	-59.131401
4203.125000	-58.519424
4204.101562	-59.803192
4205.078125	-59.163437
4206.054688	-58.679958
4207.031250	-59.417866
4208.007812	-59.248951
4208.984375	-59.595657
4209.960938	-59.283047
4210.937500	-58.325367
4211.914062	-59.341843
4212.890625	-59.078453
4213.867188	-58.868862
4214.843750	-59.776394
4215.820312	-59.554024
4216.796875	-57.472507
4217.773438	-56.986534
4218.750000	-58.350281
4219.726562	-58.186047
4220.703125	-58.732986
4221.679688	-57.076958
4222.656250	-57.150051
4223.632812	-57.968460
4224.609375	-58.355927
4225.585938	-58.371758
4226.562500	-58.413857
4227.539062	-58.102600
4228.515625	-59.460945
4229.492188	-58.391109
4230.468750	-59.574905
4231.445312	-59.039558
4232.421875	-58.225834
4233.398438	-58.757057
4234.375000	-58.898582
4235.351562	-57.187675
4236.328125	-56.864140
4237.304688	-55.765579
4238.281250	-57.861790
4239.257812	-57.148132
4240.234375	-56.855515
4241.210938	-57.891586
4242.187500	-56.224255
4243.164062	-56.148998
4244.140625	-56.778835
4245.117188	-56.702801
4246.093750	-56.835583
4247.070312	-56.165886
4248.046875	-55.817078
4249.023438	-56.611721
4250.000000	-55.960388
4250.976562	-55.126076
4251.953125	-55.798603
4252.929688	-56.113335
4253.906250	-55.650375
4254.882812	-56.089535
4255.859375	-55.615501
4256.835938	-56.765499
4257.812500	-55.657936
4258.789062	-55.462234
4259.765625	-55.244129
4260.742188	-55.282936
4261.718750	-54.394356
4262.695312	-56.101166
4263.671875	-57.092167
4264.648438	-56.257915
4265.625000	-56.491268
4266.601562	-54.616478
4267.578125	-55.106201
4268.554688	-55.863998
4269.531250	-54.576851
4270.507812	-55.122025
4271.484375	-54.829052
4272.460938	-54.318760
4273.437500	-54.346619
4274.414062	-54.511887
4275.390625	-54.184464
4276.367188	-55.161324
4277.343750	-54.997364
4278.320312	-54.705574
4279.296875	-54.754990
4280.273438	-53.999935
4281.250000	-53.985001
4282.226562	-55.093067
4283.203125	-54.540051
4284.179688	-54.103096
4285.156250	-54.820091
4286.132812	-55.387814
4287.109375	-55.042862
4288.085938	-53.594845
4289.062500	-54.155594
4290.039062	-54.622738
4291.015625	-53.101776
4291.992188	-54.464130
4292.968750	-54.014095
4293.945312	-53.161613
4294.921875	-53.437801
4295.898438	-52.685837
4296.875000	-52.478771
4297.851562	-52.391373
4298.828125	-54.392998
4299.804688	-53.337139
4300.781250	-53.064350
4301.757812	-52.370525
4302.734375	-53.987576
4303.710938	-53.311359
4304.687500	-54.980667
4305.664062	-54.419697
4306.640625	-53.863556
4307.617188	-53.569550
4308.593750	-54.992085
4309.570312	-54.669846
4310.546875	-54.898502
4311.523438	-54.271912
4312.500000	-54.567596
4313.476562	-54.411823
4314.453125	-53.484314
4315.429688	-53.821712
4316.406250	-54.469776
4317.382812	-53.905418
4318.359375	-54.741718
4319.335938	-55.837139
4320.312500	-54.966278
4321.289062	-54.947952
4322.265625	-55.046337
4323.242188	-54.257992
4324.218750	-55.528404
4325.195312	-55.338573
4326.171875	-55.058895
4327.148438	-56.039669
4328.125000	-55.578777
4329.101562	-56.925716
4330.078125	-55.696583
4331.054688	-56.063694
4332.031250	-57.168449
4333.007812	-56.411728
4333.984375	-56.447701
4334.960938	-56.668659
4335.937500	-56.324184
4336.914062	-55.981125
4337.890625	-55.681484
4338.867188	-56.947464
4339.843750	-56.575592
4340.820312	-55.506420
4341.796875	-55.191803
4342.773438	-56.399998
4343.750000	-55.581989
4344.726562	-55.697651
4345.703125	-56.234585
4346.679688	-56.905613
4347.656250	-57.125870
4348.632812	-56.990372
4349.609375	-56.205414
4350.585938	-57.818546
4351.562500	-56.208981
4352.539062	-57.162563
4353.515625	-57.585495
4354.492188	-59.041061
4355.468750	-56.841679
4356.445312	-57.418407
4357.421875	-58.227421
4358.398438	-56.631344
4359.375000	-55.810966
4360.351562	-56.595108
4361.328125	-58.172207
4362.304688	-57.915062
4363.281250	-58.511189
4364.257812	-57.862267
4365.234375	-58.921638
4366.210938	-58.213612
4367.187500	-58.634972
4368.164062	-59.530964
4369.140625	-59.304035
4370.117188	-59.065456
4371.093750	-58.712200
4372.070312	-58.727802
4373.046875	-58.813221
4374.023438	-60.607101
4375.000000	-60.469822
4375.976562	-59.921738
4376.953125	-57.410004
4377.929688	-59.798531
4378.906250	-59.737080
4379.882812	-60.009750
4380.859375	-57.970451
4381.835938	-60.159801
4382.812500	-61.020771
4383.789062	-59.019588
4384.765625	-60.210075
4385.742188	-60.169514
4386.718750	-59.933624
4387.695312	-59.843815
4388.671875	-59.665623
4389.648438	-60.825741
4390.625000	-59.730629
4391.601562	-60.275860
4392.578125	-60.861145
4393.554688	-60.876316
4394.531250	-60.398338
4395.507812	-60.647240
4396.484375	-60.920029
4397.460938	-60.716087
4398.437500	-60.439785
4399.414062	-61.017105
4400.390625	-59.748360
4401.367188	-61.185444
4402.343750	-60.603970
4403.320312	-60.718742
4404.296875	-61.984825
4405.273438	-60.758724
4406.250000	-60.769981
4407.226562	-60.553886
4408.203125	-61.425106
4409.179688	-62.495708
4410.156250	-61.596226
4411.132812	-61.244476
4412.109375	-60.972580
4413.085938	-61.384724
4414.062500	-61.018856
4415.039062	-61.744892
4416.015625	-62.503906
4416.992188	-61.473400
4417.968750	-60.848305
4418.945312	-60.550877
4419.921875	-60.413948
4420.898438	-61.444008
4421.875000	-61.969524
4422.851562	-61.513668
4423.828125	-61.361671
4424.804688	-61.018116
4425.781250	-60.927734
4426.757812	-61.486927
4427.734375	-60.765709
4428.710938	-60.245380
4429.687500	-61.470947
4430.664062	-61.846977
4431.640625	-61.721798
4432.617188	-62.983185
4433.593750	-62.381630
4434.570312	-62.842709
4435.546875	-61.754543
4436.523438	-63.238384
4437.500000	-62.448502
4438.476562	-61.748383
4439.453125	-62.355137
4440.429688	-63.563671
4441.406250	-60.954803
4442.382812	-61.295383
4443.359375	-60.744457
4444.335938	-61.992004
4445.312500	-63.426842
4446.289062	-62.048725
4447.265625	-60.229332
4448.242188	-63.508255
4449.218750	-62.294151
4450.195312	-62.290508
4451.171875	-62.686710
4452.148438	-62.613548
4453.125000	-62.970531
4454.101562	-61.167534
4455.078125	-62.493557
4456.054688	-62.809193
4457.031250	-61.939190
4458.007812	-61.251396
4458.984375	-61.512817
4459.960938	-61.073853
4460.937500	-62.608562
4461.914062	-62.423500
4462.890625	-62.240475
4463.867188	-61.035564
4464.843750	-62.393303
4465.820312	-61.490280
4466.796875	-61.097954
4467.773438	-61.832283
4468.750000	-62.561295
4469.726562	-63.535400
4470.703125	-62.051785
4471.679688	-62.301720
4472.656250	-61.147278
4473.632812	-62.175114
4474.609375	-60.466778
4475.585938	-60.762127
4476.562500	-63.051804
4477.539062	-61.518669
4478.515625	-62.666691
4479.492188	-61.421375
4480.468750	-61.817959
4481.445312	-62.080784
4482.421875	-62.059597
4483.398438	-62.489895
4484.375000	-63.072857
4485.351562	-61.639748
4486.328125	-60.800774
4487.304688	-59.710773
4488.281250	-59.598179
4489.257812	-61.438438
4490.234375	-61.400551
4491.210938	-60.425301
4492.187500	-61.883747
4493.164062	-61.340675
4494.140625	-61.589092
4495.117188	-61.350052
4496.093750	-60.821358
4497.070312	-60.647758
4498.046875	-61.506290
4499.023438	-60.207275
4500.000000	-60.994843
4500.976562	-62.589165
4501.953125	-61.678711
4502.929688	-62.659420
4503.906250	-62.279846
4504.882812	-61.216103
4505.859375	-61.837025
4506.835938	-60.121918
4507.812500	-61.227268
4508.789062	-62.001968
4509.765625	-61.508640
4510.742188	-61.013760
4511.718750	-59.738495
4512.695312	-59.137676
4513.671875	-60.035160
4514.648438	-61.042126
4515.625000	-61.100639
4516.601562	-60.316700
4517.578125	-60.460876
4518.554688	-60.455200
4519.531250	-60.050209
4520.507812	-59.331123
4521.484375	-59.006390
4522.460938	-59.618286
4523.437500	-60.732243
4524.414062	-59.161610
4525.390625	-59.486752
4526.367188	-59.798691
4527.343750	-58.978352
4528.320312	-60.098328
4529.296875	-58.947960
4530.273438	-58.160149
4531.250000	-58.397385
4532.226562	-59.588585
4533.203125	-58.710373
4534.179688	-58.933998
4535.156250	-57.599621
4536.132812	-58.814632
4537.109375	-59.796429
4538.085938	-58.783096
4539.062500	-57.552353
4540.039062	-58.218891
4541.015625	-58.004551
4541.992188	-57.320507
4542.968750	-56.760780
4543.945312	-58.277039
4544.921875	-57.463753
4545.898438	-58.239975
4546.875000	-58.724850
4547.851562	-58.826759
4548.828125	-58.333649
4549.804688	-59.011101
4550.781250	-58.810585
4551.757812	-58.147583
4552.734375	-57.078465
4553.710938	-57.358349
4554.687500	-59.241314
4555.664062	-58.173847
4556.640625	-58.226002
4557.617188	-57.889648
4558.593750	-58.222790
4559.570312	-56.960438
4560.546875	-56.669895
4561.523438	-57.635704
4562.500000	-56.631279
4563.476562	-57.350513
4564.453125	-55.795502
4565.429688	-59.264805
4566.406250	-57.550568
4567.382812	-57.510303
4568.359375	-57.471146
4569.335938	-57.714634
4570.312500	-55.679478
4571.289062	-56.056469
4572.265625	-56.696804
4573.242188	-56.472446
4574.218750	-55.299946
4575.195312	-55.814106
4576.171875	-57.042011
4577.148438	-56.415756
4578.125000	-57.425812
4579.101562	-56.701118
4580.078125	-56.041618
4581.054688	-55.961155
4582.031250	-56.778946
4583.007812	-56.139172
4583.984375	-56.424099
4584.960938	-56.502949
4585.937500	-56.652714
4586.914062	-55.951813
4587.890625	-56.461502
4588.867188	-57.050076
4589.843750	-57.775833
4590.820312	-56.783703
4591.796875	-57.372971
4592.773438	-58.367550
4593.750000	-57.889542
4594.726562	-57.230309
4595.703125	-56.894485
4596.679688	-57.512222
4597.656250	-57.203545
4598.632812	-59.021065
4599.609375	-56.725555
4600.585938	-58.084190
4601.562500	-57.612915
4602.539062	-57.202877
4603.515625	-59.005260
4604.492188	-57.592674
4605.468750	-57.523235
4606.445312	-58.411140
4607.421875	-56.917961
4608.398438	-57.369915
4609.375000	-55.987492
4610.351562	-60.021877
4611.328125	-59.456783
4612.304688	-59.092789
4613.281250	-58.206657
4614.257812	-58.651554
4615.234375	-58.067265
4616.210938	-58.456921
4617.187500	-57.766376
4618.164062	-59.369583
4619.140625	-58.558746
4620.117188	-57.877815
4621.093750	-59.473999
4622.070312	-57.946823
4623.046875	-59.481770
4624.023438	-58.250866
4625.000000	-58.731510
4625.976562	-59.949844
4626.953125	-59.519585
4627.929688	-58.408562
4628.906250	-59.862461
4629.882812	-60.287529
4630.859375	-59.781384
4631.835938	-59.345715
4632.812500	-59.326771
4633.789062	-59.783382
4634.765625	-60.301083
4635.742188	-60.383583
4636.718750	-59.588547
4637.695312	-59.777935
4638.671875	-58.869125
4639.648438	-61.216869
4640.625000	-60.020473
4641.601562	-61.309322
4642.578125	-60.288414
4643.554688	-61.501961
4644.531250	-62.027431
4645.507812	-60.868446
4646.484375	-60.160789
4647.460938	-61.506748
4648.437500	-60.697559
4649.414062	-61.248619
4650.390625	-60.955425
4651.367188	-60.784649
4652.343750	-61.649715
4653.320312	-61.761784
4654.296875	-62.844833
4655.273438	-61.938213
4656.250000	-62.619884
4657.226562	-62.439205
4658.203125	-61.976471
4659.179688	-61.550869
4660.156250	-61.484573
4661.132812	-61.899208
4662.109375	-61.795300
4663.085938	-62.966652
4664.062500	-62.137329
4665.039062	-61.508087
4666.015625	-63.446384
4666.992188	-62.730789
4667.968750	-62.380508
4668.945312	-62.615997
4669.921875	-62.852448
4670.898438	-61.797993
4671.875000	-62.464191
4672.851562	-62.260006
4673.828125	-63.097404
4674.804688	-63.730946
4675.781250	-63.814060
4676.757812	-62.433754
4677.734375	-64.296501
4678.710938	-62.906857
4679.687500	-62.481693
4680.664062	-63.329414
4681.640625	-63.330936
4682.617188	-63.831608
4683.593750	-61.916950
4684.570312	-63.867363
4685.546875	-62.669075
4686.523438	-62.839428
4687.500000	-63.808868
4688.476562	-62.177357
4689.453125	-63.183857
4690.429688	-63.747143
4691.406250	-63.014137
4692.382812	-63.791973
4693.359375	-63.446980
4694.335938	-63.884201
4695.312500	-64.339859
4696.289062	-64.613190
4697.265625	-64.490730
4698.242188	-63.924881
4699.218750	-64.282547
4700.195312	-63.437237
4701.171875	-64.213684
4702.148438	-64.222336
4703.125000	-63.351406
4704.101562	-63.063503
4705.078125	-63.826656
4706.054688	-65.179420
4707.031250	-65.011284
4708.007812	-63.330200
4708.984375	-63.322857
4709.960938	-64.201752
4710.937500	-64.325432
4711.914062	-64.353722
4712.890625	-63.972668
4713.867188	-65.509056
4714.843750	-64.651810
4715.820312	-65.386017
4716.796875	-64.758751
4717.773438	-65.563843
4718.750000	-65.944405
4719.726562	-63.701206
4720.703125	-64.736862
4721.679688	-64.946419
4722.656250	-64.675682
4723.632812	-64.516228
4724.609375	-65.040878
4725.585938	-64.872726
4726.562500	-64.635674
4727.539062	-65.567856
4728.515625	-65.276138
4729.492188	-64.288368
4730.468750	-65.696564
4731.445312	-64.097321
4732.421875	-64.536095
4733.398438	-66.599808
4734.375000	-64.958450
4735.351562	-65.262970
4736.328125	-65.036087
4737.304688	-65.320992
4738.281250	-65.530174
4739.257812	-64.682167
4740.234375	-64.521172
4741.210938	-63.597485
4742.187500	-64.122437
4743.164062	-64.784660
4744.140625	-65.375252
4745.117188	-63.590584
4746.093750	-64.779243
4747.070312	-65.795235
4748.046875	-64.164658
4749.023438	-63.475815
4750.000000	-64.971573
4750.976562	-65.865891
4751.953125	-64.603020
4752.929688	-64.368156
4753.906250	-64.725227
4754.882812	-62.561371
4755.859375	-64.374374
4756.835938	-65.064224
4757.812500	-64.181305
4758.789062	-62.835728
4759.765625	-62.919914
4760.742188	-63.904289
4761.718750	-64.238441
4762.695312	-64.379776
4763.671875	-64.334480
4764.648438	-63.633495
4765.625000	-63.793629
4766.601562	-64.646507
4767.578125	-63.114414
4768.554688	-64.449844
4769.531250	-63.295269
4770.507812	-63.528046
4771.484375	-63.639431
4772.460938	-64.790550
4773.437500	-64.064438
4774.414062	-64.481705
4775.390625	-63.138866
4776.367188	-63.675381
4777.343750	-64.184334
4778.320312	-64.649033
4779.296875	-64.416878
4780.273438	-65.073975
4781.250000	-64.901566
4782.226562	-63.169960
4783.203125	-63.202152
4784.179688	-62.746304
4785.156250	-63.792568
4786.132812	-62.988197
4787.109375	-62.682487
4788.085938	-63.938412
4789.062500	-63.505119
4790.039062	-63.355000
4791.015625	-62.474697
4791.992188	-63.793789
4792.968750	-63.130577
4793.945312	-62.805820
4794.921875	-63.973923
4795.898438	-64.139282
4796.875000	-63.753048
4797.851562	-63.503918
4798.828125	-62.458599
4799.804688	-62.338715
4800.781250	-62.883751
4801.757812	-63.191639
4802.734375	-61.263454
4803.710938	-62.968025
4804.687500	-61.836559
4805.664062	-62.378819
4806.640625	-61.220032
4807.617188	-61.805958
4808.593750	-61.431606
4809.570312	-61.619766
4810.546875	-61.116650
4811.523438	-61.774429
4812.500000	-61.475403
4813.476562	-61.277431
4814.453125	-60.985840
4815.429688	-61.401520
4816.406250	-61.377872
4817.382812	-61.871517
4818.359375	-61.517021
4819.335938	-60.443165
4820.312500	-62.091698
4821.289062	-61.078625
4822.265625	-60.806034
4823.242188	-61.634232
4824.218750	-61.791134
4825.195312	-61.985260
4826.171875	-60.579643
4827.148438	-61.014214
4828.125000	-60.050262
4829.101562	-60.813179
4830.078125	-60.780529
4831.054688	-60.698612
4832.031250	-61.056454
4833.007812	-60.958572
4833.984375	-60.110737
4834.960938	-61.398067
4835.937500	-59.796703
4836.914062	-60.193550
4837.890625	-62.276260
4838.867188	-60.438038
4839.843750	-61.288006
4840.820312	-60.423977
4841.796875	-59.919842
4842.773438	-60.282276
4843.750000	-61.737797
4844.726562	-60.485157
4845.703125	-60.480312
4846.679688	-59.041233
4847.656250	-59.307739
4848.632812	-59.374706
4849.609375	-59.257816
4850.585938	-59.943256
4851.562500	-58.867836
4852.539062	-57.440090
4853.515625	-59.296738
4854.492188	-59.807777
4855.468750	-58.816101
4856.445312	-60.215984
4857.421875	-58.693600
4858.398438	-58.178173
4859.375000	-59.288342
4860.351562	-59.490219
4861.328125	-58.010674
4862.304688	-58.207653
4863.281250	-56.355816
4864.257812	-58.983559
4865.234375	-58.780350
4866.210938	-59.615898
4867.187500	-58.710701
4868.164062	-58.303726
4869.140625	-59.357201
4870.117188	-58.975616
4871.093750	-58.614090
4872.070312	-58.628960
4873.046875	-58.990536
4874.023438	-58.445473
4875.000000	-58.734924
4875.976562	-59.089256
4876.953125	-59.503944
4877.929688	-58.814217
4878.906250	-58.594193
4879.882812	-60.409275
4880.859375	-59.571747
4881.835938	-60.062450
4882.812500	-60.331642
4883.789062	-59.297771
4884.765625	-60.462250
4885.742188	-59.287823
4886.718750	-60.129353
4887.695312	-60.281658
4888.671875	-60.063072
4889.648438	-59.933128
4890.625000	-60.942547
4891.601562	-59.823360
4892.578125	-60.609478
4893.554688	-60.874428
4894.531250	-61.704601
4895.507812	-60.772861
4896.484375	-60.063778
4897.460938	-60.968510
4898.437500	-58.404728
4899.414062	-61.471027
4900.390625	-62.076149
4901.367188	-61.082706
4902.343750	-61.372665
4903.320312	-60.236309
4904.296875	-61.289600
4905.273438	-59.758308
4906.250000	-59.911869
4907.226562	-60.362999
4908.203125	-60.847198
4909.179688	-60.608841
4910.156250	-61.972313
4911.132812	-61.920055
4912.109375	-61.405033
4913.085938	-61.385708
4914.062500	-61.530220
4915.039062	-61.993965
4916.015625	-61.874256
4916.992188	-62.022167
4917.968750	-62.209740
4918.945312	-62.476608
4919.921875	-62.734676
4920.898438	-61.469734
4921.875000	-63.139580
4922.851562	-63.146236
4923.828125	-63.587250
4924.804688	-61.935703
4925.781250	-62.394539
4926.757812	-63.313374
4927.734375	-62.924286
4928.710938	-63.124557
4929.687500	-64.632805
4930.664062	-64.427528
4931.640625	-64.789612
4932.617188	-63.777191
4933.593750	-63.997547
4934.570312	-63.380478
4935.546875	-63.566544
4936.523438	-63.771591
4937.500000	-63.490116
4938.476562	-65.570625
4939.453125	-63.899357
4940.429688	-64.571129
4941.406250	-64.127632
4942.382812	-63.824303
4943.359375	-64.692543
4944.335938	-65.365532
4945.312500	-64.983795
4946.289062	-64.666397
4947.265625	-65.139923
4948.242188	-65.244080
4949.218750	-65.708717
4950.195312	-64.390930
4951.171875	-64.576485
4952.148438	-65.881241
4953.125000	-67.226311
4954.101562	-66.099075
4955.078125	-65.542030
4956.054688	-65.699898
4957.031250	-66.414162
4958.007812	-65.812172
4958.984375	-66.522903
4959.960938	-65.943588
4960.937500	-65.484695
4961.914062	-65.029564
4962.890625	-64.057266
4963.867188	-64.589752
4964.843750	-65.537956
4965.820312	-65.668274
4966.796875	-65.467354
4967.773438	-65.966972
4968.750000	-65.435089
4969.726562	-66.157661
4970.703125	-66.239021
4971.679688	-66.646034
4972.656250	-67.377403
4973.632812	-65.570396
4974.609375	-65.579636
4975.585938	-66.446541
4976.562500	-67.294357
4977.539062	-65.571266
4978.515625	-65.852478
4979.492188	-66.669334
4980.468750	-66.829620
4981.445312	-66.873604
4982.421875	-66.193024
4983.398438	-66.056915
4984.375000	-67.021202
4985.351562	-68.596458
4986.328125	-67.111473
4987.304688	-66.782761
4988.281250	-67.863792
4989.257812	-67.266838
4990.234375	-65.960197
4991.210938	-66.557243
4992.187500	-65.954765
4993.164062	-67.104439
4994.140625	-67.950836
4995.117188	-67.852028
4996.093750	-68.898415
4997.070312	-66.978874
4998.046875	-66.549294
4999.023438	-67.656860
5000.000000	-68.025017
5000.976562	-67.658607
5001.953125	-67.523865
5002.929688	-67.316780
5003.906250	-67.793091
5004.882812	-67.565994
5005.859375	-68.270752
5006.835938	-67.181366
5007.812500	-66.076660
5008.789062	-66.178200
5009.765625	-66.604507
5010.742188	-68.080017
5011.718750	-67.122276
5012.695312	-66.519608
5013.671875	-67.160324
5014.648438	-68.472427
5015.625000	-68.173935
5016.601562	-66.625366
5017.578125	-67.673447
5018.554688	-66.267159
5019.531250	-67.430267
5020.507812	-67.308167
5021.484375	-66.371635
5022.460938	-67.644241
5023.437500	-67.388969
5024.414062	-66.933456
5025.390625	-67.442940
5026.367188	-68.352058
5027.343750	-66.492043
5028.320312	-66.139595
5029.296875	-66.901237
5030.273438	-67.055031
5031.250000	-68.001556
5032.226562	-65.953621
5033.203125	-67.538689
5034.179688	-65.855690
5035.156250	-66.521042
5036.132812	-66.123047
5037.109375	-67.584663
5038.085938	-67.289940
5039.062500	-65.760910
5040.039062	-67.764343
5041.015625	-67.586212
5041.992188	-68.089493
5042.968750	-67.300735
5043.945312	-66.489243
5044.921875	-67.552879
5045.898438	-67.122269
5046.875000	-67.008133
5047.851562	-66.261742
5048.828125	-67.009979
5049.804688	-67.371086
5050.781250	-68.263855
5051.757812	-68.057350
5052.734375	-66.774910
5053.710938	-65.955162
5054.687500	-66.166214
5055.664062	-65.439003
5056.640625	-66.620407
5057.617188	-67.136971
5058.593750	-67.367867
5059.570312	-66.124458
5060.546875	-66.434074
5061.523438	-65.376381
5062.500000	-65.468842
5063.476562	-65.908340
5064.453125	-65.627800
5065.429688	-66.262299
5066.406250	-66.344444
5067.382812	-65.348495
5068.359375	-66.113373
5069.335938	-66.577225
5070.312500	-67.027451
5071.289062	-66.207245
5072.265625	-65.254326
5073.242188	-66.480881
5074.218750	-66.105751
5075.195312	-65.986168
5076.171875	-65.446213
5077.148438	-65.386978
5078.125000	-66.115997
5079.101562	-65.679054
5080.078125	-64.158775
5081.054688	-66.405396
5082.031250	-64.759102
5083.007812	-64.636833
5083.984375	-65.973755
5084.960938	-64.210335
5085.937500	-65.527985
5086.914062	-63.613087
5087.890625	-64.582779
5088.867188	-64.421089
5089.843750	-63.948956
5090.820312	-64.446999
5091.796875	-65.530983
5092.773438	-64.086563
5093.750000	-64.107964
5094.726562	-64.367630
5095.703125	-63.841194
5096.679688	-64.073921
5097.656250	-63.293781
5098.632812	-63.336414
5099.609375	-63.264362
5100.585938	-62.950336
5101.562500	-63.193073
5102.539062	-62.909462
5103.515625	-62.949806
5104.492188	-61.878712
5105.468750	-63.280174
5106.445312	-63.154568
5107.421875	-62.451096
5108.398438	-63.969894
5109.375000	-62.939365
5110.351562	-62.578712
5111.328125	-62.544563
5112.304688	-64.410744
5113.281250	-62.737259
5114.257812	-62.252766
5115.234375	-63.190472
5116.210938	-64.258781
5117.187500	-62.173588
5118.164062	-62.992382
5119.140625	-63.248039
5120.117188	-62.137497
5121.093750	-63.289238
5122.070312	-63.021458
5123.046875	-61.749432
5124.023438	-62.043720
5125.000000	-60.772755
5125.976562	-62.403316
5126.953125	-61.163467
5127.929688	-61.669155
5128.906250	-62.750999
5129.882812	-60.779213
5130.859375	-61.861889
5131.835938	-61.090797
5132.812500	-60.697227
5133.789062	-62.094490
5134.765625	-62.302082
5135.742188	-61.939003
5136.718750	-59.897190
5137.695312	-61.166100
5138.671875	-60.602573
5139.648438	-60.639069
5140.625000	-60.998192
5141.601562	-60.735275
5142.578125	-60.583733
5143.554688	-61.086601
5144.531250	-61.027733
5145.507812	-59.070702
5146.484375	-60.089531
5147.460938	-60.146927
5148.437500	-60.655766
5149.414062	-59.674938
5150.390625	-61.361481
5151.367188	-60.359592
5152.343750	-60.760094
5153.320312	-61.555065
5154.296875	-60.562347
5155.273438	-60.690174
5156.250000	-60.751675
5157.226562	-61.053764
5158.203125	-60.672066
5159.179688	-61.869877
5160.156250	-60.708378
5161.132812	-61.927876
5162.109375	-60.779881
5163.085938	-60.934383
5164.062500	-61.401363
5165.039062	-60.639027
5166.015625	-61.693851
5166.992188	-61.594006
5167.968750	-62.242752
5168.945312	-61.146500
5169.921875	-62.252594
5170.898438	-61.222397
5171.875000	-62.864296
5172.851562	-62.870308
5173.828125	-62.824711
5174.804688	-61.725384
5175.781250	-62.648273
5176.757812	-63.384804
5177.734375	-63.367924
5178.710938	-63.078087
5179.687500	-63.024067
5180.664062	-63.646450
5181.640625	-62.579571
5182.617188	-62.484711
5183.593750	-63.189034
5184.570312	-63.371513
5185.546875	-63.295639
5186.523438	-63.540302
5187.500000	-64.605835
5188.476562	-62.748970
5189.453125	-64.297142
5190.429688	-63.584381
5191.406250	-62.728374
5192.382812	-63.009071
5193.359375	-63.882473
5194.335938	-65.605644
5195.312500	-64.450768
5196.289062	-64.075783
5197.265625	-63.005604
