Frequency (Hz)	Level (dB)
4081.054688	-51.950741
4082.031250	-54.477398
4083.007812	-53.956745
4083.984375	-54.175800
4084.960938	-54.376175
4085.937500	-52.384007
4086.914062	-52.100315
4087.890625	-53.373798
4088.867188	-53.123890
4089.843750	-54.248062
4090.820312	-53.627083
4091.796875	-53.548698
4092.773438	-53.257496
4093.750000	-51.357265
4094.726562	-54.741623
4095.703125	-53.714176
4096.679688	-54.090103
4097.656250	-53.677708
4098.632812	-53.578671
4099.609375	-52.129498
4100.585938	-52.269798
4101.562500	-53.472385
4102.539062	-53.944923
4103.515625	-52.526833
4104.492188	-51.532494
4105.468750	-52.663921
4106.445312	-53.545368
4107.421875	-51.775257
4108.398438	-53.096210
4109.375000	-53.325096
4110.351562	-53.010349
4111.328125	-52.855087
4112.304688	-55.186752
4113.281250	-52.879551
4114.257812	-53.822487
4115.234375	-51.834103
4116.210938	-51.121449
4117.187500	-52.271759
4118.164062	-52.328331
4119.140625	-51.041019
4120.117188	-52.157818
4121.093750	-51.877190
4122.070312	-51.710999
4123.046875	-52.428997
4124.023438	-52.686405
4125.000000	-52.481594
4125.976562	-51.061855
4126.953125	-53.399677
4127.929688	-50.952999
4128.906250	-52.409920
4129.882812	-52.905190
4130.859375	-52.301006
4131.835938	-50.829258
4132.812500	-51.736782
4133.789062	-52.012665
4134.765625	-51.967529
4135.742188	-51.228466
4136.718750	-51.532337
4137.695312	-51.442211
4138.671875	-50.932926
4139.648438	-50.809254
4140.625000	-52.393650
4141.601562	-51.559643
4142.578125	-52.179386
4143.554688	-51.120613
4144.531250	-51.215698
4145.507812	-49.992363
4146.484375	-50.580090
4147.460938	-51.904560
4148.437500	-49.738297
4149.414062	-50.327290
4150.390625	-49.328007
4151.367188	-50.628410
4152.343750	-50.820820
4153.320312	-49.991734
4154.296875	-50.019588
4155.273438	-50.981468
4156.250000	-49.021370
4157.226562	-49.968369
4158.203125	-48.778572
4159.179688	-51.366264
4160.156250	-50.779869
4161.132812	-50.399319
4162.109375	-50.186150
4163.085938	-50.972942
4164.062500	-49.929005
4165.039062	-50.705284
4166.015625	-49.740334
4166.992188	-49.233570
4167.968750	-50.250744
4168.945312	-50.809429
4169.921875	-50.728722
4170.898438	-49.853905
4171.875000	-50.028267
4172.851562	-49.691380
4173.828125	-51.881897
4174.804688	-50.847919
4175.781250	-50.761677
4176.757812	-51.176773
4177.734375	-51.407410
4178.710938	-51.366497
4179.687500	-50.646656
4180.664062	-50.459610
4181.640625	-51.730167
4182.617188	-50.566864
4183.593750	-51.597866
4184.570312	-51.492493
4185.546875	-52.124180
4186.523438	-52.143761
4187.500000	-51.529892
4188.476562	-52.124516
4189.453125	-52.528812
4190.429688	-51.625923
4191.406250	-52.673832
4192.382812	-52.799641
4193.359375	-52.594833
4194.335938	-51.449421
4195.312500	-52.638180
4196.289062	-52.572701
4197.265625	-51.714981
4198.242188	-54.203697
4199.218750	-51.952141
4200.195312	-52.865131
4201.171875	-53.858753
4202.148438	-53.979897
4203.125000	-52.413486
4204.101562	-52.491699
4205.078125	-53.307156
4206.054688	-54.709442
4207.031250	-53.697697
4208.007812	-52.890488
4208.984375	-53.626675
4209.960938	-51.583107
4210.937500	-53.337814
4211.914062	-53.964119
4212.890625	-52.913277
4213.867188	-54.057331
4214.843750	-53.632221
4215.820312	-55.226833
4216.796875	-53.981678
4217.773438	-54.108212
4218.750000	-53.751251
4219.726562	-54.810684
4220.703125	-55.505642
4221.679688	-52.746193
4222.656250	-54.414726
4223.632812	-52.550175
4224.609375	-52.284904
4225.585938	-55.207859
4226.562500	-52.867714
4227.539062	-53.907375
4228.515625	-54.669052
4229.492188	-54.736698
4230.468750	-53.223946
4231.445312	-54.714260
4232.421875	-55.657211
4233.398438	-55.356823
4234.375000	-54.540634
4235.351562	-53.925873
4236.328125	-54.482155
4237.304688	-54.010300
4238.281250	-54.987549
4239.257812	-55.822922
4240.234375	-54.364849
4241.210938	-53.988686
4242.187500	-53.263844
4243.164062	-54.578045
4244.140625	-53.653057
4245.117188	-53.938046
4246.093750	-54.177013
4247.070312	-54.460659
4248.046875	-55.665886
4249.023438	-55.127869
4250.000000	-54.089893
4250.976562	-52.906742
4251.953125	-55.009480
4252.929688	-54.965656
4253.906250	-55.646336
4254.882812	-55.162109
4255.859375	-56.844597
4256.835938	-56.404369
4257.812500	-55.399925
4258.789062	-54.128864
4259.765625	-54.861423
4260.742188	-55.187546
4261.718750	-54.113861
4262.695312	-54.602333
4263.671875	-53.539783
4264.648438	-55.314297
4265.625000	-56.898003
4266.601562	-54.489021
4267.578125	-53.496460
4268.554688	-53.115326
4269.531250	-54.529346
4270.507812	-54.657505
4271.484375	-55.618999
4272.460938	-56.994415
4273.437500	-53.445610
4274.414062	-54.486462
4275.390625	-55.700596
4276.367188	-56.416809
4277.343750	-56.231632
4278.320312	-55.880051
4279.296875	-55.959087
4280.273438	-55.204006
4281.250000	-54.141209
4282.226562	-54.948006
4283.203125	-54.298916
4284.179688	-56.042759
4285.156250	-56.412445
4286.132812	-56.360203
4287.109375	-55.503117
4288.085938	-55.072643
4289.062500	-56.410702
4290.039062	-55.187714
4291.015625	-53.428127
4291.992188	-53.851982
4292.968750	-56.660015
4293.945312	-54.864151
4294.921875	-56.133453
4295.898438	-57.158993
4296.875000	-54.103161
4297.851562	-55.978951
4298.828125	-53.651478
4299.804688	-55.605743
4300.781250	-56.249283
4301.757812	-55.716026
4302.734375	-56.205765
4303.710938	-54.141010
4304.687500	-56.640041
4305.664062	-56.238514
4306.640625	-55.691078
4307.617188	-55.313683
4308.593750	-55.904205
4309.570312	-54.316368
4310.546875	-55.207085
4311.523438	-55.187069
4312.500000	-55.771122
4313.476562	-55.472145
4314.453125	-54.059307
4315.429688	-55.763359
4316.406250	-55.300549
4317.382812	-53.680141
4318.359375	-57.472095
4319.335938	-57.473728
4320.312500	-54.857204
4321.289062	-55.907318
4322.265625	-54.790939
4323.242188	-54.273228
4324.218750	-54.471882
4325.195312	-55.312515
4326.171875	-55.652653
4327.148438	-55.761505
4328.125000	-55.028770
4329.101562	-54.147099
4330.078125	-56.007050
4331.054688	-56.470459
4332.031250	-55.425053
4333.007812	-55.971783
4333.984375	-56.051044
4334.960938	-54.958038
4335.937500	-53.921532
4336.914062	-54.752796
4337.890625	-55.777145
4338.867188	-54.645000
4339.843750	-55.546726
4340.820312	-54.596485
4341.796875	-53.268936
4342.773438	-53.982407
4343.750000	-55.862934
4344.726562	-53.875572
4345.703125	-54.681652
4346.679688	-54.933689
4347.656250	-54.799026
4348.632812	-53.900795
4349.609375	-52.794479
4350.585938	-55.251568
4351.562500	-52.451710
4352.539062	-53.033913
4353.515625	-54.313778
4354.492188	-55.650330
4355.468750	-53.344334
4356.445312	-53.275364
4357.421875	-52.240398
4358.398438	-53.526829
4359.375000	-51.865257
4360.351562	-54.032997
4361.328125	-54.186451
4362.304688	-53.372932
4363.281250	-52.825130
4364.257812	-53.863796
4365.234375	-53.208702
4366.210938	-53.793793
4367.187500	-52.964565
4368.164062	-51.773304
4369.140625	-54.194500
4370.117188	-51.977566
4371.093750	-53.761383
4372.070312	-53.901451
4373.046875	-52.849361
4374.023438	-53.582069
4375.000000	-54.131901
4375.976562	-52.612000
4376.953125	-51.187389
4377.929688	-53.199375
4378.906250	-51.940029
4379.882812	-51.371120
4380.859375	-52.298386
4381.835938	-52.853241
4382.812500	-54.038776
4383.789062	-54.476406
4384.765625	-54.449776
4385.742188	-54.387558
4386.718750	-54.010242
4387.695312	-53.902485
4388.671875	-53.785984
4389.648438	-55.592411
4390.625000	-54.575386
4391.601562	-53.562244
4392.578125	-53.301674
4393.554688	-53.648964
4394.531250	-54.176899
4395.507812	-54.092354
4396.484375	-53.976616
4397.460938	-55.551781
4398.437500	-53.088383
4399.414062	-55.411152
4400.390625	-55.226124
4401.367188	-54.946552
4402.343750	-54.550220
4403.320312	-54.476555
4404.296875	-55.169903
4405.273438	-54.636082
4406.250000	-55.207695
4407.226562	-54.974396
4408.203125	-56.454582
4409.179688	-55.285149
4410.156250	-55.643642
4411.132812	-55.698612
4412.109375	-56.291687
4413.085938	-55.599186
4414.062500	-55.202702
4415.039062	-55.203693
4416.015625	-54.582500
4416.992188	-54.557472
4417.968750	-56.063103
4418.945312	-55.332790
4419.921875	-56.590759
4420.898438	-56.369114
4421.875000	-57.450169
4422.851562	-55.472820
4423.828125	-54.333324
4424.804688	-55.678192
4425.781250	-54.701477
4426.757812	-55.014729
4427.734375	-54.850620
4428.710938	-57.318024
4429.687500	-56.204929
4430.664062	-55.931011
4431.640625	-56.160538
4432.617188	-56.778103
4433.593750	-56.898083
4434.570312	-56.204910
4435.546875	-56.976349
4436.523438	-57.204815
4437.500000	-57.267494
4438.476562	-57.245647
4439.453125	-56.818745
4440.429688	-57.371593
4441.406250	-57.153595
4442.382812	-56.185226
4443.359375	-55.997334
4444.335938	-56.458256
4445.312500	-55.959747
4446.289062	-57.065941
4447.265625	-56.775028
4448.242188	-58.495201
4449.218750	-56.754833
4450.195312	-57.446854
4451.171875	-56.660789
4452.148438	-56.743122
4453.125000	-56.051666
4454.101562	-56.718002
4455.078125	-56.735710
4456.054688	-57.922657
4457.031250	-56.842026
4458.007812	-56.376583
4458.984375	-57.260281
4459.960938	-57.126953
4460.937500	-58.880188
4461.914062	-57.163280
4462.890625	-56.771473
4463.867188	-55.639206
4464.843750	-56.413631
4465.820312	-56.350506
4466.796875	-56.781319
4467.773438	-56.846775
4468.750000	-55.875694
4469.726562	-57.349369
4470.703125	-56.926102
4471.679688	-57.788006
4472.656250	-57.221073
4473.632812	-56.720371
4474.609375	-57.057472
4475.585938	-58.802761
4476.562500	-57.768856
4477.539062	-56.980572
4478.515625	-60.630821
4479.492188	-58.887695
4480.468750	-57.663708
4481.445312	-59.725887
4482.421875	-58.846939
4483.398438	-58.958504
4484.375000	-58.057556
4485.351562	-56.065445
4486.328125	-56.812504
4487.304688	-57.614468
4488.281250	-57.086838
4489.257812	-59.020542
4490.234375	-57.485294
4491.210938	-57.024132
4492.187500	-61.108833
4493.164062	-59.132458
4494.140625	-56.323517
4495.117188	-57.051270
4496.093750	-59.828739
4497.070312	-58.355503
4498.046875	-58.060886
4499.023438	-58.720997
4500.000000	-58.860451
4500.976562	-56.913555
4501.953125	-57.186913
4502.929688	-56.358772
4503.906250	-58.042599
4504.882812	-58.009506
4505.859375	-57.294968
4506.835938	-57.117867
4507.812500	-59.335335
4508.789062	-56.754379
4509.765625	-58.164909
4510.742188	-58.397205
4511.718750	-57.214882
4512.695312	-58.827904
4513.671875	-57.851894
4514.648438	-58.640972
4515.625000	-57.954994
4516.601562	-56.230858
4517.578125	-57.292023
4518.554688	-58.372437
4519.531250	-55.388760
4520.507812	-57.812275
4521.484375	-58.065754
4522.460938	-56.931068
4523.437500	-57.524696
4524.414062	-56.936474
4525.390625	-57.121571
4526.367188	-58.803413
4527.343750	-57.297844
4528.320312	-55.809113
4529.296875	-58.801311
4530.273438	-59.832108
4531.250000	-57.329311
4532.226562	-58.408043
4533.203125	-55.767883
4534.179688	-57.224266
4535.156250	-56.785709
4536.132812	-58.083210
4537.109375	-58.606232
4538.085938	-56.158474
4539.062500	-58.623539
4540.039062	-57.931164
4541.015625	-57.071049
4541.992188	-57.862289
4542.968750	-58.022518
4543.945312	-57.714939
4544.921875	-57.126442
4545.898438	-59.186420
4546.875000	-57.807919
4547.851562	-58.570236
4548.828125	-58.894329
4549.804688	-58.191360
4550.781250	-54.910271
4551.757812	-56.875137
4552.734375	-56.676861
4553.710938	-56.967228
4554.687500	-57.478668
4555.664062	-57.446712
4556.640625	-57.136684
4557.617188	-57.844429
4558.593750	-58.341980
4559.570312	-57.297314
4560.546875	-55.814995
4561.523438	-57.104076
4562.500000	-56.077850
4563.476562	-57.407883
4564.453125	-56.253857
4565.429688	-58.479759
4566.406250	-55.810322
4567.382812	-55.982182
4568.359375	-56.233917
4569.335938	-57.339260
4570.312500	-56.443661
4571.289062	-56.802681
4572.265625	-56.039036
4573.242188	-55.059467
4574.218750	-55.915524
4575.195312	-55.144390
4576.171875	-56.691769
4577.148438	-56.488937
4578.125000	-55.594643
4579.101562	-55.339035
4580.078125	-55.331818
4581.054688	-56.115303
4582.031250	-56.867088
4583.007812	-56.307648
4583.984375	-56.399502
4584.960938	-55.715225
4585.937500	-54.623791
4586.914062	-54.865147
4587.890625	-55.799755
4588.867188	-56.157940
4589.843750	-55.835873
4590.820312	-56.067562
4591.796875	-56.725521
4592.773438	-56.405685
4593.750000	-56.065514
4594.726562	-57.167404
4595.703125	-57.040615
4596.679688	-57.961178
4597.656250	-55.801514
4598.632812	-57.791798
4599.609375	-56.760990
4600.585938	-56.419495
4601.562500	-56.358963
4602.539062	-55.367664
4603.515625	-56.571445
4604.492188	-56.799599
4605.468750	-56.148312
4606.445312	-56.474869
4607.421875	-54.914066
4608.398438	-56.646706
4609.375000	-55.874271
4610.351562	-57.884415
4611.328125	-57.704517
4612.304688	-57.282078
4613.281250	-58.158142
4614.257812	-56.469894
4615.234375	-55.520420
4616.210938	-55.494534
4617.187500	-57.157295
4618.164062	-56.947224
4619.140625	-57.587852
4620.117188	-55.867962
4621.093750	-56.558926
4622.070312	-58.663792
4623.046875	-58.178284
4624.023438	-58.316090
4625.000000	-57.045986
4625.976562	-57.125629
4626.953125	-56.488655
4627.929688	-57.256260
4628.906250	-58.380711
4629.882812	-58.800598
4630.859375	-58.668312
4631.835938	-59.117168
4632.812500	-57.840900
4633.789062	-56.295883
4634.765625	-57.201595
4635.742188	-58.213825
4636.718750	-58.427277
4637.695312	-58.736572
4638.671875	-57.361031
4639.648438	-58.614841
4640.625000	-58.407543
4641.601562	-57.932480
4642.578125	-57.120331
4643.554688	-59.131382
4644.531250	-59.387737
4645.507812	-59.373711
4646.484375	-57.462429
4647.460938	-57.684700
4648.437500	-57.996861
4649.414062	-59.544807
4650.390625	-59.463593
4651.367188	-59.405975
4652.343750	-59.421070
4653.320312	-59.863865
4654.296875	-59.364399
4655.273438	-58.658772
4656.250000	-60.557922
4657.226562	-59.725555
4658.203125	-59.722740
4659.179688	-59.911430
4660.156250	-61.336674
4661.132812	-58.987789
4662.109375	-58.244724
4663.085938	-58.721039
4664.062500	-59.049625
4665.039062	-59.531498
4666.015625	-61.243290
4666.992188	-60.851749
4667.968750	-60.617462
4668.945312	-60.631233
4669.921875	-59.913410
4670.898438	-58.925121
4671.875000	-60.507771
4672.851562	-59.662975
4673.828125	-59.550701
4674.804688	-59.779873
4675.781250	-60.307880
4676.757812	-58.769234
4677.734375	-60.892094
4678.710938	-59.148922
4679.687500	-59.854866
4680.664062	-58.877728
4681.640625	-58.875793
4682.617188	-58.833347
4683.593750	-58.503555
4684.570312	-58.973297
4685.546875	-60.565327
4686.523438	-59.211800
4687.500000	-59.753826
4688.476562	-60.654861
4689.453125	-61.052246
4690.429688	-61.374485
4691.406250	-59.801006
4692.382812	-60.180878
4693.359375	-58.346161
4694.335938	-60.546436
4695.312500	-61.225086
4696.289062	-60.082180
4697.265625	-59.721970
4698.242188	-60.423058
4699.218750	-60.002438
4700.195312	-58.880692
4701.171875	-58.888035
4702.148438	-59.356316
4703.125000	-59.737164
4704.101562	-60.564831
4705.078125	-60.407772
4706.054688	-58.086761
4707.031250	-59.727898
4708.007812	-59.972935
4708.984375	-57.595081
4709.960938	-59.867065
4710.937500	-60.643257
4711.914062	-62.528549
4712.890625	-60.403538
4713.867188	-60.185272
4714.843750	-61.403069
4715.820312	-59.883812
4716.796875	-61.358772
4717.773438	-60.700752
4718.750000	-60.460827
4719.726562	-58.177837
4720.703125	-60.081268
4721.679688	-59.314152
4722.656250	-59.725708
4723.632812	-60.908493
4724.609375	-60.145363
4725.585938	-61.228191
4726.562500	-61.149487
4727.539062	-62.833622
4728.515625	-61.090515
4729.492188	-60.945999
4730.468750	-59.752563
4731.445312	-62.072296
4732.421875	-61.232960
4733.398438	-60.454609
4734.375000	-61.560455
4735.351562	-60.826008
4736.328125	-61.353626
4737.304688	-60.090839
4738.281250	-60.314362
4739.257812	-60.752514
4740.234375	-59.416031
4741.210938	-61.620193
4742.187500	-60.197472
4743.164062	-60.699013
4744.140625	-62.594307
4745.117188	-59.768810
4746.093750	-58.120209
4747.070312	-61.147377
4748.046875	-60.272270
4749.023438	-58.464050
4750.000000	-59.351536
4750.976562	-60.489513
4751.953125	-60.139381
4752.929688	-59.045677
4753.906250	-60.166874
4754.882812	-59.578392
4755.859375	-60.337132
4756.835938	-59.933743
4757.812500	-59.791904
4758.789062	-59.814613
4759.765625	-59.675636
4760.742188	-59.940777
4761.718750	-60.269764
4762.695312	-59.909550
4763.671875	-61.268539
4764.648438	-61.081783
4765.625000	-60.655197
4766.601562	-60.822086
4767.578125	-60.052780
4768.554688	-60.839787
4769.531250	-59.326218
4770.507812	-60.223396
4771.484375	-59.830048
4772.460938	-59.020084
4773.437500	-59.226334
4774.414062	-59.948292
4775.390625	-58.394283
4776.367188	-59.180397
4777.343750	-59.091408
4778.320312	-59.586208
4779.296875	-57.970409
4780.273438	-59.230793
4781.250000	-59.370571
4782.226562	-58.759666
4783.203125	-59.144253
4784.179688	-58.890686
4785.156250	-58.177216
4786.132812	-59.747738
4787.109375	-60.545151
4788.085938	-60.388885
4789.062500	-59.003830
4790.039062	-59.501816
4791.015625	-59.876850
4791.992188	-60.547691
4792.968750	-58.927963
4793.945312	-59.150654
4794.921875	-59.122776
4795.898438	-58.764465
4796.875000	-59.136555
4797.851562	-58.835445
4798.828125	-58.402645
4799.804688	-58.040886
4800.781250	-59.174961
4801.757812	-59.138474
4802.734375	-58.217541
4803.710938	-59.451561
4804.687500	-59.203667
4805.664062	-58.948658
4806.640625	-58.696846
4807.617188	-57.820332
4808.593750	-58.865276
4809.570312	-57.876217
4810.546875	-59.757576
4811.523438	-59.254139
4812.500000	-58.379349
4813.476562	-59.354805
4814.453125	-59.762577
4815.429688	-59.082386
4816.406250	-59.456253
4817.382812	-59.189972
4818.359375	-59.053497
4819.335938	-59.916210
4820.312500	-60.985039
4821.289062	-59.114162
4822.265625	-58.796585
4823.242188	-60.527504
4824.218750	-60.847916
4825.195312	-61.263603
4826.171875	-59.169601
4827.148438	-58.623295
4828.125000	-57.589413
4829.101562	-59.278278
4830.078125	-59.826344
4831.054688	-60.536518
4832.031250	-59.932209
4833.007812	-59.187050
4833.984375	-59.363338
4834.960938	-59.447594
4835.937500	-60.579926
4836.914062	-59.433174
4837.890625	-60.221722
4838.867188	-59.623615
4839.843750	-60.297119
4840.820312	-60.528885
4841.796875	-60.576290
4842.773438	-59.923378
4843.750000	-61.100056
4844.726562	-61.831532
4845.703125	-60.348141
4846.679688	-60.181587
4847.656250	-60.389648
4848.632812	-60.194626
4849.609375	-60.363178
4850.585938	-60.370701
4851.562500	-60.950027
4852.539062	-59.368355
4853.515625	-61.273502
4854.492188	-61.451191
4855.468750	-60.012436
4856.445312	-60.905464
4857.421875	-60.862801
4858.398438	-61.030018
4859.375000	-59.566677
4860.351562	-61.131317
4861.328125	-62.245495
4862.304688	-59.558933
4863.281250	-59.515835
4864.257812	-61.429146
4865.234375	-62.375183
4866.210938	-60.904991
4867.187500	-61.076370
4868.164062	-60.842468
4869.140625	-62.743137
4870.117188	-62.116802
4871.093750	-61.006485
4872.070312	-61.807598
4873.046875	-60.969170
4874.023438	-61.197605
4875.000000	-60.527672
4875.976562	-61.753574
4876.953125	-60.965115
4877.929688	-60.893867
4878.906250	-61.087948
4879.882812	-63.106030
4880.859375	-61.168690
4881.835938	-61.180645
4882.812500	-64.199142
4883.789062	-62.183556
4884.765625	-61.891376
4885.742188	-59.999866
4886.718750	-62.698330
4887.695312	-61.389107
4888.671875	-61.064964
4889.648438	-61.307499
4890.625000	-61.441162
4891.601562	-61.602673
4892.578125	-62.853298
4893.554688	-63.246723
4894.531250	-61.558857
4895.507812	-61.984257
4896.484375	-61.000648
4897.460938	-60.780033
4898.437500	-61.084251
4899.414062	-63.713600
4900.390625	-62.726349
4901.367188	-63.007221
4902.343750	-61.351868
4903.320312	-62.460899
4904.296875	-62.619049
4905.273438	-61.381924
4906.250000	-62.680378
4907.226562	-61.847046
4908.203125	-62.297497
4909.179688	-61.499748
4910.156250	-62.299725
4911.132812	-62.679096
4912.109375	-62.022648
4913.085938	-63.601856
4914.062500	-62.808037
4915.039062	-62.794720
4916.015625	-62.056961
4916.992188	-63.206123
4917.968750	-62.752865
4918.945312	-61.729752
4919.921875	-62.075947
4920.898438	-63.090950
4921.875000	-60.530609
4922.851562	-62.117908
4923.828125	-62.207165
4924.804688	-60.048107
4925.781250	-60.470840
4926.757812	-63.069481
4927.734375	-63.922306
4928.710938	-64.312569
4929.687500	-62.845337
4930.664062	-62.350483
4931.640625	-63.309593
4932.617188	-61.571003
4933.593750	-62.193172
4934.570312	-62.574673
4935.546875	-64.125015
4936.523438	-62.510307
4937.500000	-63.484955
4938.476562	-62.296165
4939.453125	-62.326996
4940.429688	-63.668457
4941.406250	-61.900799
4942.382812	-62.698532
4943.359375	-63.346146
4944.335938	-62.651222
4945.312500	-62.291164
4946.289062	-61.888447
4947.265625	-62.524529
4948.242188	-63.123024
4949.218750	-64.078026
4950.195312	-64.017014
4951.171875	-62.692158
4952.148438	-62.506199
4953.125000	-61.737564
4954.101562	-61.599728
4955.078125	-62.834045
4956.054688	-63.615856
4957.031250	-63.967819
4958.007812	-64.184814
4958.984375	-65.722221
4959.960938	-62.514023
4960.937500	-62.700314
4961.914062	-61.725468
4962.890625	-61.560982
4963.867188	-60.914879
4964.843750	-63.663113
4965.820312	-61.904839
4966.796875	-63.850243
4967.773438	-63.373631
4968.750000	-64.979385
4969.726562	-63.539673
4970.703125	-65.289871
4971.679688	-64.255630
4972.656250	-64.430031
4973.632812	-63.717159
4974.609375	-62.551205
4975.585938	-62.854137
4976.562500	-63.918289
4977.539062	-64.758362
4978.515625	-62.082687
4979.492188	-62.465443
4980.468750	-61.122688
4981.445312	-61.230957
4982.421875	-62.262329
4983.398438	-62.600945
4984.375000	-62.412399
4985.351562	-63.875477
4986.328125	-62.362747
4987.304688	-62.277351
4988.281250	-63.048603
4989.257812	-63.032803
4990.234375	-62.012363
4991.210938	-62.559322
4992.187500	-63.377575
4993.164062	-62.245335
4994.140625	-63.214516
4995.117188	-62.764984
4996.093750	-62.612476
4997.070312	-61.793854
4998.046875	-61.070522
4999.023438	-63.363224
5000.000000	-62.752842
5000.976562	-62.255962
5001.953125	-62.285740
5002.929688	-62.947144
5003.906250	-63.020908
5004.882812	-63.108242
5005.859375	-62.377171
5006.835938	-61.313793
5007.812500	-61.832222
5008.789062	-62.351433
5009.765625	-62.962135
5010.742188	-63.086945
5011.718750	-62.040493
5012.695312	-61.758987
5013.671875	-61.988029
5014.648438	-61.973324
5015.625000	-62.253284
5016.601562	-62.032272
5017.578125	-62.725220
5018.554688	-62.415932
5019.531250	-62.175568
5020.507812	-63.279552
5021.484375	-61.677120
5022.460938	-62.083824
5023.437500	-63.385864
5024.414062	-61.777821
5025.390625	-61.705463
5026.367188	-61.458401
5027.343750	-63.041595
5028.320312	-62.418411
5029.296875	-62.110649
5030.273438	-60.972057
5031.250000	-61.642467
5032.226562	-61.038086
5033.203125	-62.058548
5034.179688	-62.787258
5035.156250	-60.156315
5036.132812	-61.577137
5037.109375	-61.039886
5038.085938	-61.221115
5039.062500	-62.710690
5040.039062	-62.896706
5041.015625	-62.251366
5041.992188	-62.269375
5042.968750	-62.162292
5043.945312	-61.042000
5044.921875	-62.675438
5045.898438	-62.451443
5046.875000	-61.857384
5047.851562	-61.852024
5048.828125	-61.800129
5049.804688	-62.003021
5050.781250	-63.088078
5051.757812	-61.575741
5052.734375	-60.711330
5053.710938	-61.682529
5054.687500	-61.676304
5055.664062	-61.999046
5056.640625	-61.396370
5057.617188	-62.412544
5058.593750	-62.830151
5059.570312	-62.951080
5060.546875	-61.981571
5061.523438	-62.467510
5062.500000	-63.498936
5063.476562	-62.495197
5064.453125	-63.467190
5065.429688	-61.232101
5066.406250	-61.969246
5067.382812	-61.836819
5068.359375	-63.746731
5069.335938	-61.842590
5070.312500	-63.850727
5071.289062	-63.136738
5072.265625	-64.190598
5073.242188	-62.693626
5074.218750	-62.143616
5075.195312	-63.747581
5076.171875	-63.653194
5077.148438	-62.061478
5078.125000	-62.152813
5079.101562	-63.072811
5080.078125	-61.794628
5081.054688	-63.909527
5082.031250	-62.657673
5083.007812	-62.386116
5083.984375	-62.123226
5084.960938	-63.603645
5085.937500	-63.141148
5086.914062	-63.234875
5087.890625	-63.285648
5088.867188	-63.823975
5089.843750	-63.615845
5090.820312	-63.074528
5091.796875	-63.656559
5092.773438	-62.946941
5093.750000	-63.139915
5094.726562	-63.395039
5095.703125	-63.099911
5096.679688	-63.256222
5097.656250	-62.924370
5098.632812	-63.007973
5099.609375	-62.553505
5100.585938	-63.783997
5101.562500	-64.073135
5102.539062	-64.733765
5103.515625	-63.911644
5104.492188	-63.680500
5105.468750	-63.121643
5106.445312	-63.116039
5107.421875	-63.297905
5108.398438	-64.350204
5109.375000	-63.823555
5110.351562	-64.130318
5111.328125	-63.035919
5112.304688	-64.858177
5113.281250	-64.078438
5114.257812	-63.349430
5115.234375	-64.622894
5116.210938	-64.604118
5117.187500	-63.625111
5118.164062	-63.326496
5119.140625	-62.998112
5120.117188	-62.492165
5121.093750	-62.317299
5122.070312	-63.539822
5123.046875	-62.896793
5124.023438	-63.306278
5125.000000	-63.621628
5125.976562	-63.581276
5126.953125	-63.848568
5127.929688	-64.706810
5128.906250	-62.248028
5129.882812	-63.805141
5130.859375	-64.961182
5131.835938	-64.817406
5132.812500	-64.575378
5133.789062	-64.278351
5134.765625	-63.202927
5135.742188	-63.875412
5136.718750	-63.659546
5137.695312	-63.494099
5138.671875	-65.362358
5139.648438	-61.683556
5140.625000	-62.499004
5141.601562	-63.557171
5142.578125	-63.754238
5143.554688	-65.545944
5144.531250	-64.702141
5145.507812	-63.636116
5146.484375	-63.866631
5147.460938	-64.903297
5148.437500	-61.525822
5149.414062	-62.274742
5150.390625	-63.684952
5151.367188	-65.163239
5152.343750	-63.677521
5153.320312	-64.578903
5154.296875	-64.511017
5155.273438	-62.709824
5156.250000	-62.484814
5157.226562	-64.345680
5158.203125	-64.385864
5159.179688	-64.309387
5160.156250	-64.316467
5161.132812	-63.019318
5162.109375	-64.149010
5163.085938	-62.785480
5164.062500	-62.973862
5165.039062	-63.205212
5166.015625	-64.226105
5166.992188	-62.751225
5167.968750	-64.118073
5168.945312	-64.087845
5169.921875	-64.808807
5170.898438	-64.031982
5171.875000	-63.476460
5172.851562	-65.406044
5173.828125	-64.829018
5174.804688	-63.032619
5175.781250	-64.483299
5176.757812	-64.302917
5177.734375	-64.684258
5178.710938	-65.134552
5179.687500	-66.078545
5180.664062	-64.595978
5181.640625	-64.994118
5182.617188	-64.140976
5183.593750	-64.527458
5184.570312	-63.257210
5185.546875	-64.090881
5186.523438	-63.484951
5187.500000	-65.446014
5188.476562	-64.026321
5189.453125	-66.395485
5190.429688	-64.741280
5191.406250	-63.442482
5192.382812	-65.809441
5193.359375	-64.905937
5194.335938	-63.857372
5195.312500	-64.412613
5196.289062	-65.668549
5197.265625	-64.068382
5198.242188	-62.592098
5199.218750	-63.572842
5200.195312	-65.106339
5201.171875	-63.401592
5202.148438	-63.606903
5203.125000	-65.454964
5204.101562	-65.054588
5205.078125	-63.019489
5206.054688	-63.815376
5207.031250	-62.778172
5208.007812	-64.209831
5208.984375	-63.487961
5209.960938	-63.404221
5210.937500	-62.955132
5211.914062	-64.159271
5212.890625	-64.320305
5213.867188	-64.013733
5214.843750	-65.416084
5215.820312	-62.479767
5216.796875	-65.114029
5217.773438	-65.735046
