Frequency (Hz)	Level (dB)
2080.078125	-60.567547
2081.054688	-61.325077
2082.031250	-60.355793
2083.007812	-61.077080
2083.984375	-60.295559
2084.960938	-59.806759
2085.937500	-59.847160
2086.914062	-59.451714
2087.890625	-59.389771
2088.867188	-58.426384
2089.843750	-59.774570
2090.820312	-58.154385
2091.796875	-58.632000
2092.773438	-58.355206
2093.750000	-57.015358
2094.726562	-56.877792
2095.703125	-55.634686
2096.679688	-55.436047
2097.656250	-54.970665
2098.632812	-54.322361
2099.609375	-53.548820
2100.585938	-52.317757
2101.562500	-54.190132
2102.539062	-51.566475
2103.515625	-51.207294
2104.492188	-51.060474
2105.468750	-49.289703
2106.445312	-48.300617
2107.421875	-47.960728
2108.398438	-49.111420
2109.375000	-48.012627
2110.351562	-47.078979
2111.328125	-49.139439
2112.304688	-48.156273
2113.281250	-49.769005
2114.257812	-49.491753
2115.234375	-48.685543
2116.210938	-51.139519
2117.187500	-51.821732
2118.164062	-52.230694
2119.140625	-52.506184
2120.117188	-54.865417
2121.093750	-54.487869
2122.070312	-53.994873
2123.046875	-55.295757
2124.023438	-56.387146
2125.000000	-56.171562
2125.976562	-56.516155
2126.953125	-56.300148
2127.929688	-57.813229
2128.906250	-57.938782
2129.882812	-57.507687
2130.859375	-60.539780
2131.835938	-59.480652
2132.812500	-59.996246
2133.789062	-59.253571
2134.765625	-59.815006
2135.742188	-60.506985
2136.718750	-60.980976
2137.695312	-60.127594
2138.671875	-61.467945
2139.648438	-59.941273
2140.625000	-61.248341
2141.601562	-60.251640
2142.578125	-62.267258
2143.554688	-61.008144
2144.531250	-61.929516
2145.507812	-62.074711
2146.484375	-63.364960
2147.460938	-61.325214
2148.437500	-62.322975
2149.414062	-62.898895
2150.390625	-62.679054
2151.367188	-62.399826
2152.343750	-62.314346
2153.320312	-62.712059
2154.296875	-61.269005
2155.273438	-63.307606
2156.250000	-62.364269
2157.226562	-63.605061
2158.203125	-62.613266
2159.179688	-62.955402
2160.156250	-63.803066
2161.132812	-63.536991
2162.109375	-63.270382
2163.085938	-64.477921
2164.062500	-63.868046
2165.039062	-63.435471
2166.015625	-63.257084
2166.992188	-65.042961
2167.968750	-65.171127
2168.945312	-65.893059
2169.921875	-64.513283
2170.898438	-64.655075
2171.875000	-64.904869
2172.851562	-64.032127
2173.828125	-64.902641
2174.804688	-64.382523
2175.781250	-64.172424
2176.757812	-62.495247
2177.734375	-64.247513
2178.710938	-64.517914
2179.687500	-63.332352
2180.664062	-63.965572
2181.640625	-63.845837
2182.617188	-65.302155
2183.593750	-63.429317
2184.570312	-64.176918
2185.546875	-64.369446
2186.523438	-63.657753
2187.500000	-63.781097
2188.476562	-64.121109
2189.453125	-63.937096
2190.429688	-64.454720
2191.406250	-62.651463
2192.382812	-62.003082
2193.359375	-63.655743
2194.335938	-62.864304
2195.312500	-62.312817
2196.289062	-63.068108
2197.265625	-63.383102
2198.242188	-63.754803
2199.218750	-63.033207
2200.195312	-63.556618
2201.171875	-61.936543
2202.148438	-62.138237
2203.125000	-61.913200
2204.101562	-62.369488
2205.078125	-61.903801
2206.054688	-62.393688
2207.031250	-61.689457
2208.007812	-61.655025
2208.984375	-60.605293
2209.960938	-60.631084
2210.937500	-61.278561
2211.914062	-59.520912
2212.890625	-58.951221
2213.867188	-60.606556
2214.843750	-59.625870
2215.820312	-58.963318
2216.796875	-58.911839
2217.773438	-57.586891
2218.750000	-57.168823
2219.726562	-58.163040
2220.703125	-58.249584
2221.679688	-58.052490
2222.656250	-58.137661
2223.632812	-56.773170
2224.609375	-56.376743
2225.585938	-56.030468
2226.562500	-55.743122
2227.539062	-54.855839
2228.515625	-52.823616
2229.492188	-53.225353
2230.468750	-53.219608
2231.445312	-51.905285
2232.421875	-50.512497
2233.398438	-51.271843
2234.375000	-50.090816
2235.351562	-49.855812
2236.328125	-49.655132
2237.304688	-48.127354
2238.281250	-47.771114
2239.257812	-47.997261
2240.234375	-47.554653
2241.210938	-47.477596
2242.187500	-47.635231
2243.164062	-48.953156
2244.140625	-49.258995
2245.117188	-49.728844
2246.093750	-50.244507
2247.070312	-50.929676
2248.046875	-52.029587
2249.023438	-52.069267
2250.000000	-52.088856
2250.976562	-53.488060
2251.953125	-54.373737
2252.929688	-56.315018
2253.906250	-56.004719
2254.882812	-55.548424
2255.859375	-56.324608
2256.835938	-55.920094
2257.812500	-56.199982
2258.789062	-57.023090
2259.765625	-58.117634
2260.742188	-58.346424
2261.718750	-58.819393
2262.695312	-57.776436
2263.671875	-58.178467
2264.648438	-58.494476
2265.625000	-59.500092
2266.601562	-60.603230
2267.578125	-60.407333
2268.554688	-61.043606
2269.531250	-59.310265
2270.507812	-59.949409
2271.484375	-60.224842
2272.460938	-61.262108
2273.437500	-61.309952
2274.414062	-61.828590
2275.390625	-61.909760
2276.367188	-61.190029
2277.343750	-61.092552
2278.320312	-61.789143
2279.296875	-62.638454
2280.273438	-62.695717
2281.250000	-62.689381
2282.226562	-62.338146
2283.203125	-60.764305
2284.179688	-60.729557
2285.156250	-62.766342
2286.132812	-62.791790
2287.109375	-63.429550
2288.085938	-63.105274
2289.062500	-63.353889
2290.039062	-64.558037
2291.015625	-64.377113
2291.992188	-63.550610
2292.968750	-63.439796
2293.945312	-65.367462
2294.921875	-63.883621
2295.898438	-64.056236
2296.875000	-65.253929
2297.851562	-63.389614
2298.828125	-63.957275
2299.804688	-63.493073
2300.781250	-63.311409
2301.757812	-64.302124
2302.734375	-63.355438
2303.710938	-64.486534
2304.687500	-64.150627
2305.664062	-64.361092
2306.640625	-64.292412
2307.617188	-65.228409
2308.593750	-64.693199
2309.570312	-63.994911
2310.546875	-64.205017
2311.523438	-63.762295
2312.500000	-63.754520
2313.476562	-63.590233
2314.453125	-62.758888
2315.429688	-62.626179
2316.406250	-62.667767
2317.382812	-62.988422
2318.359375	-63.520012
2319.335938	-62.762661
2320.312500	-61.939068
2321.289062	-63.414646
2322.265625	-62.359169
2323.242188	-63.473167
2324.218750	-63.645424
2325.195312	-61.802624
2326.171875	-62.617538
2327.148438	-62.091026
2328.125000	-62.526421
2329.101562	-62.687065
2330.078125	-61.793774
2331.054688	-61.408134
2332.031250	-62.351852
2333.007812	-62.365040
2333.984375	-61.533463
2334.960938	-62.108208
2335.937500	-61.600086
2336.914062	-60.779556
2337.890625	-60.685436
2338.867188	-61.687405
2339.843750	-60.328655
2340.820312	-59.682175
2341.796875	-59.119957
2342.773438	-59.343849
2343.750000	-59.429028
2344.726562	-58.664867
2345.703125	-59.777130
2346.679688	-57.988239
2347.656250	-56.979778
2348.632812	-57.477840
2349.609375	-57.268364
2350.585938	-58.224918
2351.562500	-57.004639
2352.539062	-56.904984
2353.515625	-56.046261
2354.492188	-55.954311
2355.468750	-55.330986
2356.445312	-54.392712
2357.421875	-55.524761
2358.398438	-55.189247
2359.375000	-52.735256
2360.351562	-53.400082
2361.328125	-53.526760
2362.304688	-50.323082
2363.281250	-50.298141
2364.257812	-50.189991
2365.234375	-49.439659
2366.210938	-48.120407
2367.187500	-48.350330
2368.164062	-48.665699
2369.140625	-47.625111
2370.117188	-47.344837
2371.093750	-47.587982
2372.070312	-47.294464
2373.046875	-47.110622
2374.023438	-48.522106
2375.000000	-48.877266
2375.976562	-49.303711
2376.953125	-49.810841
2377.929688	-50.243176
2378.906250	-50.429024
2379.882812	-54.013081
2380.859375	-52.215351
2381.835938	-52.140163
2382.812500	-55.074753
2383.789062	-54.013794
2384.765625	-55.608929
2385.742188	-55.002041
2386.718750	-54.743256
2387.695312	-55.664173
2388.671875	-56.026310
2389.648438	-57.274139
2390.625000	-58.833813
2391.601562	-57.278687
2392.578125	-57.164871
2393.554688	-57.965515
2394.531250	-58.263798
2395.507812	-57.452446
2396.484375	-59.545784
2397.460938	-59.373001
2398.437500	-58.986103
2399.414062	-60.097477
2400.390625	-59.176914
2401.367188	-60.133980
2402.343750	-59.772961
2403.320312	-59.885292
2404.296875	-60.253105
2405.273438	-60.148571
2406.250000	-61.176659
2407.226562	-60.788960
2408.203125	-61.453613
2409.179688	-61.201740
2410.156250	-61.173996
2411.132812	-61.733402
2412.109375	-62.241013
2413.085938	-62.687328
2414.062500	-62.727802
2415.039062	-62.244583
2416.015625	-61.606789
2416.992188	-61.835220
2417.968750	-63.392765
2418.945312	-62.650143
2419.921875	-62.625031
2420.898438	-62.420677
2421.875000	-62.158173
2422.851562	-63.329758
2423.828125	-62.321869
2424.804688	-64.316246
2425.781250	-63.884438
2426.757812	-62.341827
2427.734375	-62.952026
2428.710938	-62.786583
2429.687500	-63.551044
2430.664062	-62.334354
2431.640625	-62.964977
2432.617188	-62.495125
2433.593750	-62.613476
2434.570312	-62.843231
2435.546875	-64.741547
2436.523438	-63.454197
2437.500000	-64.226837
2438.476562	-64.232826
2439.453125	-63.231968
2440.429688	-62.578892
2441.406250	-62.863060
2442.382812	-62.177353
2443.359375	-63.244316
2444.335938	-63.488697
2445.312500	-62.857830
2446.289062	-63.106873
2447.265625	-62.249489
2448.242188	-62.282482
2449.218750	-62.095791
2450.195312	-61.496536
2451.171875	-62.511875
2452.148438	-62.434799
2453.125000	-60.971336
2454.101562	-61.268604
2455.078125	-61.895458
2456.054688	-61.272652
2457.031250	-63.478661
2458.007812	-62.806519
2458.984375	-61.624939
2459.960938	-61.481419
2460.937500	-61.789654
2461.914062	-60.910294
2462.890625	-60.293842
2463.867188	-60.924946
2464.843750	-60.197681
2465.820312	-60.102032
2466.796875	-59.656891
2467.773438	-58.817516
2468.750000	-60.175728
2469.726562	-59.892769
2470.703125	-58.006844
2471.679688	-59.428562
2472.656250	-57.873734
2473.632812	-58.732342
2474.609375	-58.445477
2475.585938	-57.946072
2476.562500	-57.565914
2477.539062	-56.553375
2478.515625	-57.393974
2479.492188	-56.805302
2480.468750	-57.367786
2481.445312	-56.209724
2482.421875	-55.887371
2483.398438	-55.733395
2484.375000	-55.461430
2485.351562	-54.623215
2486.328125	-54.377823
2487.304688	-53.861092
2488.281250	-53.239052
2489.257812	-52.192490
2490.234375	-50.821953
2491.210938	-49.798615
2492.187500	-48.637344
2493.164062	-50.335533
2494.140625	-49.392727
2495.117188	-47.562901
2496.093750	-47.728500
2497.070312	-45.840179
2498.046875	-45.712345
2499.023438	-46.276180
2500.000000	-45.882198
2500.976562	-46.574028
2501.953125	-46.353687
2502.929688	-47.729160
2503.906250	-47.999817
2504.882812	-46.651722
2505.859375	-49.165138
2506.835938	-51.048916
2507.812500	-51.316936
2508.789062	-50.985317
2509.765625	-51.661419
2510.742188	-51.513660
2511.718750	-53.100483
2512.695312	-52.671963
2513.671875	-54.644855
2514.648438	-54.649269
2515.625000	-54.944260
2516.601562	-55.484085
2517.578125	-55.696186
2518.554688	-56.453232
2519.531250	-56.388134
2520.507812	-57.185745
2521.484375	-56.897141
2522.460938	-56.030884
2523.437500	-55.616661
2524.414062	-57.977036
2525.390625	-57.660751
2526.367188	-58.383522
2527.343750	-59.662399
2528.320312	-58.043880
2529.296875	-58.846848
2530.273438	-60.386738
2531.250000	-60.006958
2532.226562	-59.597420
2533.203125	-59.093010
2534.179688	-59.574333
2535.156250	-59.843323
2536.132812	-60.575466
2537.109375	-60.880356
2538.085938	-61.658390
2539.062500	-61.375153
2540.039062	-61.095516
2541.015625	-62.037586
2541.992188	-61.197273
2542.968750	-60.513046
2543.945312	-60.403378
2544.921875	-61.163307
2545.898438	-61.681442
2546.875000	-61.353367
2547.851562	-61.503700
2548.828125	-62.067097
2549.804688	-61.630028
2550.781250	-61.102467
2551.757812	-61.429111
2552.734375	-60.306660
2553.710938	-61.300755
2554.687500	-62.982178
2555.664062	-62.199085
2556.640625	-61.524632
2557.617188	-61.645020
2558.593750	-62.284279
2559.570312	-61.856007
2560.546875	-60.644997
2561.523438	-61.404144
2562.500000	-62.397022
2563.476562	-61.069984
2564.453125	-62.573555
2565.429688	-63.662125
2566.406250	-62.030685
2567.382812	-63.934502
2568.359375	-63.270336
2569.335938	-61.880981
2570.312500	-62.421349
2571.289062	-61.303150
2572.265625	-60.411793
2573.242188	-62.116947
2574.218750	-61.738884
2575.195312	-61.198833
2576.171875	-60.434669
2577.148438	-61.398857
2578.125000	-61.163475
2579.101562	-61.081577
2580.078125	-61.895050
2581.054688	-61.589405
2582.031250	-61.521664
2583.007812	-61.070580
2583.984375	-61.988701
2584.960938	-61.713650
2585.937500	-59.909447
2586.914062	-61.541595
2587.890625	-61.480083
2588.867188	-60.813786
2589.843750	-61.085018
2590.820312	-61.160938
2591.796875	-61.324146
2592.773438	-60.030476
2593.750000	-59.791996
2594.726562	-60.072891
2595.703125	-58.814316
2596.679688	-58.471844
2597.656250	-59.602852
2598.632812	-57.988747
2599.609375	-59.083401
2600.585938	-58.904938
2601.562500	-58.079506
2602.539062	-60.536224
2603.515625	-58.917953
2604.492188	-57.071339
2605.468750	-56.177532
2606.445312	-56.543705
2607.421875	-55.940372
2608.398438	-56.169186
2609.375000	-56.489784
2610.351562	-55.373589
2611.328125	-55.188148
2612.304688	-53.970070
2613.281250	-54.743008
2614.257812	-54.170410
2615.234375	-54.417393
2616.210938	-52.506920
2617.187500	-51.280792
2618.164062	-51.530056
2619.140625	-51.459255
2620.117188	-50.940102
2621.093750	-52.272907
2622.070312	-48.990425
2623.046875	-48.852932
2624.023438	-49.367950
2625.000000	-48.983063
2625.976562	-49.373516
2626.953125	-48.350025
2627.929688	-48.210846
2628.906250	-46.890247
2629.882812	-46.796471
2630.859375	-46.520798
2631.835938	-47.245708
2632.812500	-47.223587
2633.789062	-47.681458
2634.765625	-47.810993
2635.742188	-48.337696
2636.718750	-49.161335
2637.695312	-49.446674
2638.671875	-51.535282
2639.648438	-50.675789
2640.625000	-50.790546
2641.601562	-51.496101
2642.578125	-51.258545
2643.554688	-52.549736
2644.531250	-53.653912
2645.507812	-53.940418
2646.484375	-53.666954
2647.460938	-54.594913
2648.437500	-54.662308
2649.414062	-56.581596
2650.390625	-57.044132
2651.367188	-57.346039
2652.343750	-56.537407
2653.320312	-55.802898
2654.296875	-55.816341
2655.273438	-55.702595
2656.250000	-56.169258
2657.226562	-57.238350
2658.203125	-57.991020
2659.179688	-57.730095
2660.156250	-56.556698
2661.132812	-57.823505
2662.109375	-58.955559
2663.085938	-59.568893
2664.062500	-59.168297
2665.039062	-57.588673
2666.015625	-58.995926
2666.992188	-59.916428
2667.968750	-59.376980
2668.945312	-60.052647
2669.921875	-59.493725
2670.898438	-61.498661
2671.875000	-59.124302
2672.851562	-60.849270
2673.828125	-60.301651
2674.804688	-60.098125
2675.781250	-61.776730
2676.757812	-60.414116
2677.734375	-60.575897
2678.710938	-60.103603
2679.687500	-61.121967
2680.664062	-59.722218
2681.640625	-61.197525
2682.617188	-61.754284
2683.593750	-60.423069
2684.570312	-60.768589
2685.546875	-60.978359
2686.523438	-60.219837
2687.500000	-60.217270
2688.476562	-61.592056
2689.453125	-61.318283
2690.429688	-60.071323
2691.406250	-60.672386
2692.382812	-61.423717
2693.359375	-60.630665
2694.335938	-60.677074
2695.312500	-60.669300
2696.289062	-61.569683
2697.265625	-61.843666
2698.242188	-61.379997
2699.218750	-61.112740
2700.195312	-61.022728
2701.171875	-62.421951
2702.148438	-60.857132
2703.125000	-60.232727
2704.101562	-60.912094
2705.078125	-59.441864
2706.054688	-61.363144
2707.031250	-60.903862
2708.007812	-60.763695
2708.984375	-60.769081
2709.960938	-60.143261
2710.937500	-60.698105
2711.914062	-60.019047
2712.890625	-58.834305
2713.867188	-59.641602
2714.843750	-59.493069
2715.820312	-60.049351
2716.796875	-59.671307
2717.773438	-59.365108
2718.750000	-58.873173
2719.726562	-57.456791
2720.703125	-57.793083
2721.679688	-58.080803
2722.656250	-57.992867
2723.632812	-57.577026
2724.609375	-58.644215
2725.585938	-58.002361
2726.562500	-57.963573
2727.539062	-58.660496
2728.515625	-57.578987
2729.492188	-57.006939
2730.468750	-56.889267
2731.445312	-56.309093
2732.421875	-57.172131
2733.398438	-55.805988
2734.375000	-56.396645
2735.351562	-55.471832
2736.328125	-53.827168
2737.304688	-55.709652
2738.281250	-55.390228
2739.257812	-54.416500
2740.234375	-54.969761
2741.210938	-54.574104
2742.187500	-53.556858
2743.164062	-52.894497
2744.140625	-53.706779
2745.117188	-51.597908
2746.093750	-52.211559
2747.070312	-50.478863
2748.046875	-51.111595
2749.023438	-50.946396
2750.000000	-50.036404
2750.976562	-50.209713
2751.953125	-49.829357
2752.929688	-48.837311
2753.906250	-47.825714
2754.882812	-46.469074
2755.859375	-48.265671
2756.835938	-48.396385
2757.812500	-48.113636
2758.789062	-46.973637
2759.765625	-47.619362
2760.742188	-48.376835
2761.718750	-47.314674
2762.695312	-46.668892
2763.671875	-48.469040
2764.648438	-50.200817
2765.625000	-48.396091
2766.601562	-48.987991
2767.578125	-49.334209
2768.554688	-49.892876
2769.531250	-51.060883
2770.507812	-50.672276
2771.484375	-51.112522
2772.460938	-52.021397
2773.437500	-53.088200
2774.414062	-52.991680
2775.390625	-53.038578
2776.367188	-52.599380
2777.343750	-52.879639
2778.320312	-54.173355
2779.296875	-53.027733
2780.273438	-54.316429
2781.250000	-54.412827
2782.226562	-54.990887
2783.203125	-55.616463
2784.179688	-55.295795
2785.156250	-55.848869
2786.132812	-56.778526
2787.109375	-57.472492
2788.085938	-56.758972
2789.062500	-55.812813
2790.039062	-56.499977
2791.015625	-57.389458
2791.992188	-55.920013
2792.968750	-56.914398
2793.945312	-57.504047
2794.921875	-56.876247
2795.898438	-57.333355
2796.875000	-59.056633
2797.851562	-57.475571
2798.828125	-59.768990
2799.804688	-59.902382
2800.781250	-58.189949
2801.757812	-59.539581
2802.734375	-59.674274
2803.710938	-59.272453
2804.687500	-58.460651
2805.664062	-58.782146
2806.640625	-58.354843
2807.617188	-59.607426
2808.593750	-59.082935
2809.570312	-59.799862
2810.546875	-59.761803
2811.523438	-59.774933
2812.500000	-59.278294
2813.476562	-59.947067
2814.453125	-59.592133
2815.429688	-59.636585
2816.406250	-60.627972
2817.382812	-59.565571
2818.359375	-59.703754
2819.335938	-59.094254
2820.312500	-59.069061
2821.289062	-59.655376
2822.265625	-58.924995
2823.242188	-61.391327
2824.218750	-59.739441
2825.195312	-59.700615
2826.171875	-58.660130
2827.148438	-59.775673
2828.125000	-60.494106
2829.101562	-60.563484
2830.078125	-59.276100
2831.054688	-58.615868
2832.031250	-60.594284
2833.007812	-59.371193
2833.984375	-60.225166
2834.960938	-60.229660
2835.937500	-60.268921
2836.914062	-59.270084
2837.890625	-59.352867
2838.867188	-58.997765
2839.843750	-57.939651
2840.820312	-59.771198
2841.796875	-58.744282
2842.773438	-58.003597
2843.750000	-58.794029
2844.726562	-58.349659
2845.703125	-57.852680
2846.679688	-57.830807
2847.656250	-57.463123
2848.632812	-57.771492
2849.609375	-56.675396
2850.585938	-57.854118
2851.562500	-57.412739
2852.539062	-57.249466
2853.515625	-56.484886
2854.492188	-58.317352
2855.468750	-57.818634
2856.445312	-56.453346
2857.421875	-56.465263
2858.398438	-56.724014
2859.375000	-56.483513
2860.351562	-55.929607
2861.328125	-55.541252
2862.304688	-54.890045
2863.281250	-55.096512
2864.257812	-55.576603
2865.234375	-53.803703
2866.210938	-54.426090
2867.187500	-53.876667
2868.164062	-53.794052
2869.140625	-53.857899
2870.117188	-52.466942
2871.093750	-52.450172
2872.070312	-52.484486
2873.046875	-50.687939
2874.023438	-51.814373
2875.000000	-50.525837
2875.976562	-50.053413
2876.953125	-50.671444
2877.929688	-50.790867
2878.906250	-50.040302
2879.882812	-50.278034
2880.859375	-50.312881
2881.835938	-49.818645
2882.812500	-49.163952
2883.789062	-48.558189
2884.765625	-47.901978
2885.742188	-48.288322
2886.718750	-49.252548
2887.695312	-48.640259
2888.671875	-47.943966
2889.648438	-47.958302
2890.625000	-47.186539
2891.601562	-48.346870
2892.578125	-47.331177
2893.554688	-48.047672
2894.531250	-48.354240
2895.507812	-48.290276
2896.484375	-50.097889
2897.460938	-49.307949
2898.437500	-49.987461
2899.414062	-50.089615
2900.390625	-49.932953
2901.367188	-50.627205
2902.343750	-50.798695
2903.320312	-52.431999
2904.296875	-51.773018
2905.273438	-51.528358
2906.250000	-52.381714
2907.226562	-53.420044
2908.203125	-53.454075
2909.179688	-53.433880
2910.156250	-53.503223
2911.132812	-52.631920
2912.109375	-54.871803
2913.085938	-54.356197
2914.062500	-54.086784
2915.039062	-54.134045
2916.015625	-55.382401
2916.992188	-56.255566
2917.968750	-55.721310
2918.945312	-57.655880
2919.921875	-55.394157
2920.898438	-55.772247
2921.875000	-56.195930
2922.851562	-56.978077
2923.828125	-57.127319
2924.804688	-57.219246
2925.781250	-56.393055
2926.757812	-55.350418
2927.734375	-57.029182
2928.710938	-56.643200
2929.687500	-57.197193
2930.664062	-57.329826
2931.640625	-57.682442
2932.617188	-56.335529
2933.593750	-56.517448
2934.570312	-57.339493
2935.546875	-58.258415
2936.523438	-57.706955
2937.500000	-58.092030
2938.476562	-57.912846
2939.453125	-56.427967
2940.429688	-57.017204
2941.406250	-57.795227
2942.382812	-57.113335
2943.359375	-58.008659
2944.335938	-58.679184
2945.312500	-57.588978
2946.289062	-57.866394
2947.265625	-57.464813
2948.242188	-57.690800
2949.218750	-58.691063
2950.195312	-58.992817
2951.171875	-56.613094
2952.148438	-57.688038
2953.125000	-57.674568
2954.101562	-56.969585
2955.078125	-59.424095
2956.054688	-57.875652
2957.031250	-59.747459
2958.007812	-58.586773
2958.984375	-57.353558
2959.960938	-58.944561
2960.937500	-56.887947
2961.914062	-56.739079
2962.890625	-57.685101
2963.867188	-58.443520
2964.843750	-58.554050
2965.820312	-58.945667
2966.796875	-58.440269
2967.773438	-60.047531
2968.750000	-59.922287
2969.726562	-58.349129
2970.703125	-57.751194
2971.679688	-56.591850
2972.656250	-56.300995
2973.632812	-56.904320
2974.609375	-55.974926
2975.585938	-56.210739
2976.562500	-57.240578
2977.539062	-57.383568
2978.515625	-57.193748
2979.492188	-56.341454
2980.468750	-55.537964
2981.445312	-55.566948
2982.421875	-55.644066
2983.398438	-55.989998
2984.375000	-56.502621
2985.351562	-54.889530
2986.328125	-55.246479
2987.304688	-56.761688
2988.281250	-55.703461
2989.257812	-55.521969
2990.234375	-54.812801
2991.210938	-54.472855
2992.187500	-53.932175
2993.164062	-53.424095
2994.140625	-54.432663
2995.117188	-54.150005
2996.093750	-52.797688
2997.070312	-53.032558
2998.046875	-52.205280
2999.023438	-53.074268
3000.000000	-52.510036
3000.976562	-55.190399
3001.953125	-53.296822
3002.929688	-52.207394
3003.906250	-53.210957
3004.882812	-50.021996
3005.859375	-51.708961
3006.835938	-52.924213
3007.812500	-52.594456
3008.789062	-51.458107
3009.765625	-51.834389
3010.742188	-51.267799
3011.718750	-50.820015
3012.695312	-51.144901
3013.671875	-50.217464
3014.648438	-50.499577
3015.625000	-48.951458
3016.601562	-49.971920
3017.578125	-49.467381
3018.554688	-49.632751
3019.531250	-48.992069
3020.507812	-48.799824
3021.484375	-49.121586
3022.460938	-48.175838
3023.437500	-50.201134
3024.414062	-50.148815
3025.390625	-49.547482
3026.367188	-47.704067
3027.343750	-50.166615
3028.320312	-49.193825
3029.296875	-49.274147
3030.273438	-49.867062
3031.250000	-49.719757
3032.226562	-50.469719
3033.203125	-52.046707
3034.179688	-51.972980
3035.156250	-50.692749
3036.132812	-50.738628
3037.109375	-49.233700
3038.085938	-51.756176
3039.062500	-51.742596
3040.039062	-51.712715
3041.015625	-51.182613
3041.992188	-51.373432
3042.968750	-52.059364
3043.945312	-51.498077
3044.921875	-52.220913
3045.898438	-52.315456
3046.875000	-52.137920
3047.851562	-52.418270
3048.828125	-53.683735
3049.804688	-53.389385
3050.781250	-52.060944
3051.757812	-53.517189
3052.734375	-51.670414
3053.710938	-53.389652
3054.687500	-53.729137
3055.664062	-52.842216
3056.640625	-53.227718
3057.617188	-53.408295
3058.593750	-53.853992
3059.570312	-54.521606
3060.546875	-54.392345
3061.523438	-54.701740
3062.500000	-55.056644
3063.476562	-55.284470
3064.453125	-53.676682
3065.429688	-55.062981
3066.406250	-54.896656
3067.382812	-54.399971
3068.359375	-55.226250
3069.335938	-54.714828
3070.312500	-55.892986
3071.289062	-54.833313
3072.265625	-55.340256
3073.242188	-55.355938
3074.218750	-56.111897
3075.195312	-54.000763
3076.171875	-54.984959
3077.148438	-55.355320
3078.125000	-55.430351
3079.101562	-56.061768
3080.078125	-56.623569
3081.054688	-55.590576
3082.031250	-54.994114
3083.007812	-55.628422
3083.984375	-55.082928
3084.960938	-56.676697
3085.937500	-57.354736
3086.914062	-55.977901
3087.890625	-55.942276
3088.867188	-57.007156
3089.843750	-56.256462
3090.820312	-55.924622
3091.796875	-57.580635
3092.773438	-55.908722
3093.750000	-55.877686
3094.726562	-54.901379
3095.703125	-56.099770
3096.679688	-55.849857
3097.656250	-55.149708
3098.632812	-55.938313
3099.609375	-55.450378
3100.585938	-55.485416
3101.562500	-55.539967
3102.539062	-57.111259
3103.515625	-55.939770
3104.492188	-56.028210
3105.468750	-55.032833
3106.445312	-54.768734
3107.421875	-53.878624
3108.398438	-55.952797
3109.375000	-54.670490
3110.351562	-53.830730
3111.328125	-54.456921
3112.304688	-54.561787
3113.281250	-55.586781
3114.257812	-55.789597
3115.234375	-56.145016
3116.210938	-54.985695
3117.187500	-53.666985
3118.164062	-54.023922
3119.140625	-52.626209
3120.117188	-54.698597
3121.093750	-52.703217
3122.070312	-53.990631
3123.046875	-54.200172
3124.023438	-53.644348
3125.000000	-52.598099
3125.976562	-53.047977
3126.953125	-53.728958
3127.929688	-52.566521
3128.906250	-53.066441
3129.882812	-52.987579
3130.859375	-52.627872
3131.835938	-52.918552
3132.812500	-52.350636
3133.789062	-51.688587
3134.765625	-52.669411
3135.742188	-52.832508
3136.718750	-51.566631
3137.695312	-51.477386
3138.671875	-52.326984
3139.648438	-51.849358
3140.625000	-51.070618
3141.601562	-52.893105
3142.578125	-50.936619
3143.554688	-49.527161
3144.531250	-49.843510
3145.507812	-50.854267
3146.484375	-50.752865
3147.460938	-48.972347
3148.437500	-50.969673
3149.414062	-50.492393
3150.390625	-48.494923
3151.367188	-50.127041
3152.343750	-48.682816
3153.320312	-48.421886
3154.296875	-48.080124
3155.273438	-48.078922
3156.250000	-48.322739
3157.226562	-49.312168
3158.203125	-47.705730
3159.179688	-47.525948
3160.156250	-48.341450
3161.132812	-47.931347
3162.109375	-46.863308
3163.085938	-45.807861
3164.062500	-48.188694
3165.039062	-48.364506
3166.015625	-47.413685
3166.992188	-47.706360
3167.968750	-47.238483
3168.945312	-48.917084
3169.921875	-47.430454
3170.898438	-46.637684
3171.875000	-48.091537
3172.851562	-48.641655
3173.828125	-48.724792
3174.804688	-48.697540
3175.781250	-47.745491
3176.757812	-48.506481
3177.734375	-48.486710
3178.710938	-48.073292
3179.687500	-50.068062
3180.664062	-50.303478
3181.640625	-50.092609
3182.617188	-50.380459
3183.593750	-50.159065
3184.570312	-49.727818
3185.546875	-50.380013
3186.523438	-51.555805
3187.500000	-49.987991
3188.476562	-49.925716
3189.453125	-52.338299
3190.429688	-51.309845
3191.406250	-52.379280
3192.382812	-52.089104
3193.359375	-52.001949
3194.335938	-52.218136
3195.312500	-53.321514
3196.289062	-52.528797
3197.265625	-53.598415
3198.242188	-52.915428
3199.218750	-52.441784
3200.195312	-53.050644
3201.171875	-52.304192
3202.148438	-51.804207
3203.125000	-52.547062
3204.101562	-52.500397
3205.078125	-52.853050
3206.054688	-53.066574
3207.031250	-53.324215
3208.007812	-53.356346
3208.984375	-53.035656
3209.960938	-53.724651
3210.937500	-53.573799
3211.914062	-53.279297
3212.890625	-52.704422
3213.867188	-54.224827
3214.843750	-54.139423
3215.820312	-53.582443
3216.796875	-55.202663
